lr: 0.05
batch_size: 256
txt_file_name: ./preparing_clip/pth/cifar100_a_photo_of_label.pth
Epoch: [0][0/196]	 loss 35.03744	 loss_align: 27.8351 loss_distill: 7.2024 
Epoch: [87][65/196]	 loss 3.00147	 loss_align: 0.1864 loss_distill: 2.8150 
Epoch: [87][70/196]	 loss 2.80367	 loss_align: 0.1140 loss_distill: 2.6897 
Epoch: [87][75/196]	 loss 2.64778	 loss_align: 0.1225 loss_distill: 2.5253 
Epoch: [87][80/196]	 loss 2.67866	 loss_align: 0.1012 loss_distill: 2.5775 
Epoch: [87][85/196]	 loss 2.57148	 loss_align: 0.1323 loss_distill: 2.4392 
Epoch: [87][90/196]	 loss 2.73779	 loss_align: 0.1211 loss_distill: 2.6167 
Epoch: [87][95/196]	 loss 2.80227	 loss_align: 0.1364 loss_distill: 2.6659 
Epoch: [87][100/196]	 loss 2.44420	 loss_align: 0.0718 loss_distill: 2.3724 
Epoch: [87][105/196]	 loss 2.80423	 loss_align: 0.1157 loss_distill: 2.6885 
Epoch: [87][110/196]	 loss 2.75813	 loss_align: 0.1460 loss_distill: 2.6122 
Epoch: [87][115/196]	 loss 2.68029	 loss_align: 0.1286 loss_distill: 2.5516 
Epoch: [87][120/196]	 loss 2.86788	 loss_align: 0.0760 loss_distill: 2.7919 
Epoch: [87][125/196]	 loss 2.79380	 loss_align: 0.1303 loss_distill: 2.6635 
Epoch: [87][130/196]	 loss 2.65904	 loss_align: 0.1639 loss_distill: 2.4952 
Epoch: [87][135/196]	 loss 2.36450	 loss_align: 0.0876 loss_distill: 2.2769 
Epoch: [87][140/196]	 loss 2.96323	 loss_align: 0.2251 loss_distill: 2.7381 
Epoch: [87][145/196]	 loss 2.91888	 loss_align: 0.1020 loss_distill: 2.8169 
Epoch: [87][150/196]	 loss 2.68443	 loss_align: 0.1524 loss_distill: 2.5320 
Epoch: [87][155/196]	 loss 2.58326	 loss_align: 0.1320 loss_distill: 2.4513 
Epoch: [87][160/196]	 loss 2.75946	 loss_align: 0.1009 loss_distill: 2.6586 
Epoch: [87][165/196]	 loss 2.63980	 loss_align: 0.1605 loss_distill: 2.4793 
Epoch: [87][170/196]	 loss 2.61598	 loss_align: 0.1050 loss_distill: 2.5110 
Epoch: [87][175/196]	 loss 2.54892	 loss_align: 0.1455 loss_distill: 2.4034 
Epoch: [87][180/196]	 loss 2.63820	 loss_align: 0.0831 loss_distill: 2.5551 
Epoch: [87][185/196]	 loss 2.77012	 loss_align: 0.1022 loss_distill: 2.6679 
Epoch: [87][190/196]	 loss 2.63582	 loss_align: 0.1120 loss_distill: 2.5238 
Epoch: [87][195/196]	 loss -0.07441	 loss_align: 0.0208 loss_distill: -0.0952 
Train Epoch: 87 Avg Loss: 2.6698 Batch_size: 256 lr: 0.02583342 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [88][0/196]	 loss 2.73412	 loss_align: 0.0743 loss_distill: 2.6598 
Epoch: [88][5/196]	 loss 2.54476	 loss_align: 0.0996 loss_distill: 2.4451 
Epoch: [88][10/196]	 loss 2.72176	 loss_align: 0.0636 loss_distill: 2.6582 
Epoch: [88][15/196]	 loss 2.78573	 loss_align: 0.1108 loss_distill: 2.6749 
Epoch: [88][20/196]	 loss 2.60596	 loss_align: 0.0920 loss_distill: 2.5140 
Epoch: [88][25/196]	 loss 2.54036	 loss_align: 0.0924 loss_distill: 2.4479 
Epoch: [88][30/196]	 loss 2.73218	 loss_align: 0.1240 loss_distill: 2.6081 
Epoch: [88][35/196]	 loss 2.58506	 loss_align: 0.0783 loss_distill: 2.5068 
Epoch: [88][40/196]	 loss 2.84712	 loss_align: 0.0859 loss_distill: 2.7612 
Epoch: [88][45/196]	 loss 2.67326	 loss_align: 0.1118 loss_distill: 2.5615 
Epoch: [88][50/196]	 loss 2.67298	 loss_align: 0.1267 loss_distill: 2.5463 
Epoch: [88][55/196]	 loss 2.87002	 loss_align: 0.1294 loss_distill: 2.7406 
Epoch: [88][60/196]	 loss 2.58921	 loss_align: 0.0861 loss_distill: 2.5031 
Epoch: [88][65/196]	 loss 2.38468	 loss_align: 0.1037 loss_distill: 2.2810 
Epoch: [88][70/196]	 loss 2.65453	 loss_align: 0.1105 loss_distill: 2.5441 
Epoch: [88][75/196]	 loss 2.73846	 loss_align: 0.2149 loss_distill: 2.5236 
Epoch: [88][80/196]	 loss 2.69843	 loss_align: 0.1232 loss_distill: 2.5752 
Epoch: [88][85/196]	 loss 2.55640	 loss_align: 0.1178 loss_distill: 2.4386 
Epoch: [88][90/196]	 loss 2.64405	 loss_align: 0.0810 loss_distill: 2.5630 
Epoch: [88][95/196]	 loss 2.65283	 loss_align: 0.0711 loss_distill: 2.5818 
Epoch: [88][100/196]	 loss 2.83853	 loss_align: 0.1530 loss_distill: 2.6855 
Epoch: [88][105/196]	 loss 2.53215	 loss_align: 0.0861 loss_distill: 2.4461 
Epoch: [88][110/196]	 loss 2.86141	 loss_align: 0.1168 loss_distill: 2.7446 
Epoch: [88][115/196]	 loss 2.60606	 loss_align: 0.0777 loss_distill: 2.5283 
Epoch: [88][120/196]	 loss 2.83898	 loss_align: 0.0959 loss_distill: 2.7431 
Epoch: [88][125/196]	 loss 2.49694	 loss_align: 0.1007 loss_distill: 2.3963 
Epoch: [88][130/196]	 loss 2.59171	 loss_align: 0.1033 loss_distill: 2.4884 
Epoch: [88][135/196]	 loss 2.62846	 loss_align: 0.1339 loss_distill: 2.4945 
Epoch: [88][140/196]	 loss 2.58857	 loss_align: 0.0689 loss_distill: 2.5196 
Epoch: [88][145/196]	 loss 2.62143	 loss_align: 0.1709 loss_distill: 2.4506 
Epoch: [88][150/196]	 loss 2.67988	 loss_align: 0.1718 loss_distill: 2.5081 
Epoch: [88][155/196]	 loss 2.60361	 loss_align: 0.0686 loss_distill: 2.5351 
Epoch: [88][160/196]	 loss 2.72786	 loss_align: 0.0947 loss_distill: 2.6332 
Epoch: [88][165/196]	 loss 2.56533	 loss_align: 0.0956 loss_distill: 2.4698 
Epoch: [88][170/196]	 loss 2.49329	 loss_align: 0.1186 loss_distill: 2.3747 
Epoch: [88][175/196]	 loss 2.67631	 loss_align: 0.1010 loss_distill: 2.5753 
Epoch: [88][180/196]	 loss 2.58567	 loss_align: 0.1086 loss_distill: 2.4771 
Epoch: [88][185/196]	 loss 2.94719	 loss_align: 0.1451 loss_distill: 2.8021 
Epoch: [88][190/196]	 loss 2.61789	 loss_align: 0.1311 loss_distill: 2.4868 
Epoch: [88][195/196]	 loss 0.20186	 loss_align: 0.1145 loss_distill: 0.0874 
Train Epoch: 88 Avg Loss: 2.6741 Batch_size: 256 lr: 0.02895597 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [89][0/196]	 loss 2.60845	 loss_align: 0.1369 loss_distill: 2.4715 
Epoch: [89][5/196]	 loss 2.67371	 loss_align: 0.1657 loss_distill: 2.5080 
Epoch: [89][10/196]	 loss 2.90037	 loss_align: 0.1387 loss_distill: 2.7617 
Epoch: [89][15/196]	 loss 2.63266	 loss_align: 0.0603 loss_distill: 2.5724 
Epoch: [89][20/196]	 loss 2.49234	 loss_align: 0.1339 loss_distill: 2.3585 
Epoch: [89][25/196]	 loss 2.43568	 loss_align: 0.0905 loss_distill: 2.3452 
Epoch: [89][30/196]	 loss 2.70542	 loss_align: 0.0928 loss_distill: 2.6127 
Epoch: [89][35/196]	 loss 2.93802	 loss_align: 0.0760 loss_distill: 2.8620 
Epoch: [89][40/196]	 loss 2.75618	 loss_align: 0.0991 loss_distill: 2.6571 
Epoch: [89][45/196]	 loss 2.39862	 loss_align: 0.0848 loss_distill: 2.3138 
Epoch: [89][50/196]	 loss 2.77456	 loss_align: 0.1130 loss_distill: 2.6615 
Epoch: [89][55/196]	 loss 2.75811	 loss_align: 0.1325 loss_distill: 2.6256 
Epoch: [89][60/196]	 loss 2.78372	 loss_align: 0.1279 loss_distill: 2.6558 
Epoch: [89][65/196]	 loss 2.74092	 loss_align: 0.1232 loss_distill: 2.6177 
Epoch: [89][70/196]	 loss 2.71680	 loss_align: 0.0840 loss_distill: 2.6328 
Epoch: [89][75/196]	 loss 2.80306	 loss_align: 0.0701 loss_distill: 2.7330 
Epoch: [89][80/196]	 loss 2.60027	 loss_align: 0.0769 loss_distill: 2.5234 
Epoch: [89][85/196]	 loss 2.47136	 loss_align: 0.0744 loss_distill: 2.3969 
Epoch: [89][90/196]	 loss 2.46342	 loss_align: 0.0778 loss_distill: 2.3856 
Epoch: [89][95/196]	 loss 2.87133	 loss_align: 0.1007 loss_distill: 2.7706 
Epoch: [89][100/196]	 loss 2.57169	 loss_align: 0.0936 loss_distill: 2.4781 
Epoch: [89][105/196]	 loss 2.89602	 loss_align: 0.1178 loss_distill: 2.7782 
Epoch: [89][110/196]	 loss 2.80221	 loss_align: 0.1286 loss_distill: 2.6736 
Epoch: [89][115/196]	 loss 2.72092	 loss_align: 0.1153 loss_distill: 2.6057 
Epoch: [89][120/196]	 loss 2.32894	 loss_align: 0.1141 loss_distill: 2.2148 
Epoch: [89][125/196]	 loss 2.45475	 loss_align: 0.0864 loss_distill: 2.3684 
Epoch: [89][130/196]	 loss 2.87782	 loss_align: 0.0684 loss_distill: 2.8094 
Epoch: [89][135/196]	 loss 2.81930	 loss_align: 0.1139 loss_distill: 2.7054 
Epoch: [89][140/196]	 loss 2.63731	 loss_align: 0.1095 loss_distill: 2.5278 
Epoch: [89][145/196]	 loss 2.57773	 loss_align: 0.1219 loss_distill: 2.4559 
Epoch: [89][150/196]	 loss 2.78207	 loss_align: 0.0920 loss_distill: 2.6900 
Epoch: [89][155/196]	 loss 2.79345	 loss_align: 0.1142 loss_distill: 2.6792 
Epoch: [89][160/196]	 loss 2.56130	 loss_align: 0.1121 loss_distill: 2.4492 
Epoch: [89][165/196]	 loss 2.74524	 loss_align: 0.1151 loss_distill: 2.6302 
Epoch: [89][170/196]	 loss 2.76513	 loss_align: 0.1020 loss_distill: 2.6632 
Epoch: [89][175/196]	 loss 2.81421	 loss_align: 0.2148 loss_distill: 2.5994 
Epoch: [89][180/196]	 loss 2.61208	 loss_align: 0.0848 loss_distill: 2.5273 
Epoch: [89][185/196]	 loss 2.69709	 loss_align: 0.0927 loss_distill: 2.6044 
Epoch: [89][190/196]	 loss 2.71804	 loss_align: 0.0640 loss_distill: 2.6540 
Epoch: [89][195/196]	 loss 0.47059	 loss_align: 0.0204 loss_distill: 0.4502 
Train Epoch: 89 Avg Loss: 2.6885 Batch_size: 256 lr: 0.03201690 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [90][0/196]	 loss 2.77369	 loss_align: 0.0972 loss_distill: 2.6765 
Epoch: [90][5/196]	 loss 2.67113	 loss_align: 0.0957 loss_distill: 2.5754 
Epoch: [90][10/196]	 loss 2.55014	 loss_align: 0.0946 loss_distill: 2.4556 
Epoch: [90][15/196]	 loss 2.71520	 loss_align: 0.1340 loss_distill: 2.5812 
Epoch: [90][20/196]	 loss 2.74617	 loss_align: 0.0838 loss_distill: 2.6623 
Epoch: [90][25/196]	 loss 2.82225	 loss_align: 0.1191 loss_distill: 2.7031 
Epoch: [90][30/196]	 loss 2.51873	 loss_align: 0.0761 loss_distill: 2.4426 
Epoch: [90][35/196]	 loss 2.98901	 loss_align: 0.0893 loss_distill: 2.8997 
Epoch: [90][40/196]	 loss 2.87049	 loss_align: 0.1530 loss_distill: 2.7175 
Epoch: [90][45/196]	 loss 2.63090	 loss_align: 0.1029 loss_distill: 2.5280 
Epoch: [90][50/196]	 loss 2.76480	 loss_align: 0.0668 loss_distill: 2.6980 
Epoch: [90][55/196]	 loss 2.57979	 loss_align: 0.0863 loss_distill: 2.4934 
Epoch: [90][60/196]	 loss 2.60200	 loss_align: 0.0777 loss_distill: 2.5243 
Epoch: [90][65/196]	 loss 2.79730	 loss_align: 0.0898 loss_distill: 2.7075 
Epoch: [90][70/196]	 loss 2.79565	 loss_align: 0.1718 loss_distill: 2.6238 
Epoch: [90][75/196]	 loss 2.86810	 loss_align: 0.0755 loss_distill: 2.7926 
Epoch: [90][80/196]	 loss 2.59804	 loss_align: 0.0891 loss_distill: 2.5089 
Epoch: [90][85/196]	 loss 2.82500	 loss_align: 0.0944 loss_distill: 2.7306 
Epoch: [90][90/196]	 loss 2.77610	 loss_align: 0.1434 loss_distill: 2.6327 
Epoch: [90][95/196]	 loss 2.44924	 loss_align: 0.1481 loss_distill: 2.3011 
Epoch: [90][100/196]	 loss 2.62598	 loss_align: 0.1222 loss_distill: 2.5038 
Epoch: [90][105/196]	 loss 2.66251	 loss_align: 0.0892 loss_distill: 2.5733 
Epoch: [90][110/196]	 loss 2.61014	 loss_align: 0.1382 loss_distill: 2.4719 
Epoch: [90][115/196]	 loss 2.52642	 loss_align: 0.0683 loss_distill: 2.4581 
Epoch: [90][120/196]	 loss 2.83364	 loss_align: 0.1027 loss_distill: 2.7309 
Epoch: [90][125/196]	 loss 2.77873	 loss_align: 0.1166 loss_distill: 2.6621 
Epoch: [90][130/196]	 loss 2.37645	 loss_align: 0.0897 loss_distill: 2.2867 
Epoch: [90][135/196]	 loss 2.62231	 loss_align: 0.1166 loss_distill: 2.5057 
Epoch: [90][140/196]	 loss 2.59448	 loss_align: 0.0998 loss_distill: 2.4947 
Epoch: [90][145/196]	 loss 2.57050	 loss_align: 0.0863 loss_distill: 2.4842 
Epoch: [90][150/196]	 loss 2.92067	 loss_align: 0.0868 loss_distill: 2.8338 
Epoch: [90][155/196]	 loss 2.76149	 loss_align: 0.1230 loss_distill: 2.6385 
Epoch: [90][160/196]	 loss 2.63113	 loss_align: 0.1395 loss_distill: 2.4916 
Epoch: [90][165/196]	 loss 2.64710	 loss_align: 0.1735 loss_distill: 2.4736 
Epoch: [90][170/196]	 loss 2.53768	 loss_align: 0.1026 loss_distill: 2.4351 
Epoch: [90][175/196]	 loss 3.02215	 loss_align: 0.1032 loss_distill: 2.9189 
Epoch: [90][180/196]	 loss 2.77831	 loss_align: 0.1249 loss_distill: 2.6534 
Epoch: [90][185/196]	 loss 2.43760	 loss_align: 0.0875 loss_distill: 2.3501 
Epoch: [90][190/196]	 loss 2.93870	 loss_align: 0.1271 loss_distill: 2.8116 
Epoch: [90][195/196]	 loss 0.21780	 loss_align: 0.0272 loss_distill: 0.1906 
Train Epoch: 90 Avg Loss: 2.6851 Batch_size: 256 lr: 0.03496793 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [91][0/196]	 loss 2.74364	 loss_align: 0.1232 loss_distill: 2.6205 
Epoch: [91][5/196]	 loss 2.49448	 loss_align: 0.1444 loss_distill: 2.3501 
Epoch: [91][10/196]	 loss 2.59306	 loss_align: 0.1045 loss_distill: 2.4886 
Epoch: [91][15/196]	 loss 2.83719	 loss_align: 0.2003 loss_distill: 2.6368 
Epoch: [91][20/196]	 loss 2.79213	 loss_align: 0.1026 loss_distill: 2.6895 
Epoch: [91][25/196]	 loss 2.71217	 loss_align: 0.1171 loss_distill: 2.5951 
Epoch: [91][30/196]	 loss 2.71657	 loss_align: 0.0924 loss_distill: 2.6242 
Epoch: [91][35/196]	 loss 2.77318	 loss_align: 0.1077 loss_distill: 2.6655 
Epoch: [91][40/196]	 loss 2.66057	 loss_align: 0.1512 loss_distill: 2.5094 
Epoch: [91][45/196]	 loss 2.76371	 loss_align: 0.1192 loss_distill: 2.6445 
Epoch: [91][50/196]	 loss 2.51378	 loss_align: 0.0746 loss_distill: 2.4392 
Epoch: [91][55/196]	 loss 2.85210	 loss_align: 0.0955 loss_distill: 2.7566 
Epoch: [91][60/196]	 loss 2.73058	 loss_align: 0.0766 loss_distill: 2.6540 
Epoch: [91][65/196]	 loss 2.72551	 loss_align: 0.0998 loss_distill: 2.6257 
Epoch: [91][70/196]	 loss 2.77772	 loss_align: 0.1546 loss_distill: 2.6231 
Epoch: [91][75/196]	 loss 2.87836	 loss_align: 0.1161 loss_distill: 2.7622 
Epoch: [91][80/196]	 loss 2.64404	 loss_align: 0.0979 loss_distill: 2.5461 
Epoch: [91][85/196]	 loss 2.71126	 loss_align: 0.1030 loss_distill: 2.6083 
Epoch: [91][90/196]	 loss 2.70100	 loss_align: 0.0734 loss_distill: 2.6276 
Epoch: [91][95/196]	 loss 2.16189	 loss_align: 0.0924 loss_distill: 2.0695 
Epoch: [91][100/196]	 loss 2.40759	 loss_align: 0.1093 loss_distill: 2.2983 
Epoch: [91][105/196]	 loss 2.58293	 loss_align: 0.1525 loss_distill: 2.4304 
Epoch: [91][110/196]	 loss 2.72806	 loss_align: 0.1277 loss_distill: 2.6004 
Epoch: [91][115/196]	 loss 2.59937	 loss_align: 0.1124 loss_distill: 2.4870 
Epoch: [91][120/196]	 loss 2.64963	 loss_align: 0.1035 loss_distill: 2.5462 
Epoch: [91][125/196]	 loss 2.57494	 loss_align: 0.0781 loss_distill: 2.4968 
Epoch: [91][130/196]	 loss 2.79421	 loss_align: 0.1041 loss_distill: 2.6901 
Epoch: [91][135/196]	 loss 2.71678	 loss_align: 0.1114 loss_distill: 2.6054 
Epoch: [91][140/196]	 loss 2.86607	 loss_align: 0.0841 loss_distill: 2.7820 
Epoch: [91][145/196]	 loss 2.72093	 loss_align: 0.1061 loss_distill: 2.6148 
Epoch: [91][150/196]	 loss 2.57370	 loss_align: 0.1245 loss_distill: 2.4492 
Epoch: [91][155/196]	 loss 2.61726	 loss_align: 0.0780 loss_distill: 2.5393 
Epoch: [91][160/196]	 loss 2.57368	 loss_align: 0.0672 loss_distill: 2.5065 
Epoch: [91][165/196]	 loss 2.68542	 loss_align: 0.1741 loss_distill: 2.5114 
Epoch: [91][170/196]	 loss 2.70397	 loss_align: 0.0821 loss_distill: 2.6219 
Epoch: [91][175/196]	 loss 2.94539	 loss_align: 0.0846 loss_distill: 2.8608 
Epoch: [91][180/196]	 loss 2.84710	 loss_align: 0.1198 loss_distill: 2.7273 
Epoch: [91][185/196]	 loss 2.79287	 loss_align: 0.1061 loss_distill: 2.6867 
Epoch: [91][190/196]	 loss 2.72517	 loss_align: 0.0613 loss_distill: 2.6639 
Epoch: [91][195/196]	 loss -0.00751	 loss_align: 0.0225 loss_distill: -0.0300 
Train Epoch: 91 Avg Loss: 2.6665 Batch_size: 256 lr: 0.03776254 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [92][0/196]	 loss 2.72453	 loss_align: 0.0809 loss_distill: 2.6436 
Epoch: [92][5/196]	 loss 2.69946	 loss_align: 0.1074 loss_distill: 2.5921 
Epoch: [92][10/196]	 loss 2.64683	 loss_align: 0.0798 loss_distill: 2.5670 
Epoch: [92][15/196]	 loss 2.73776	 loss_align: 0.0707 loss_distill: 2.6671 
Epoch: [92][20/196]	 loss 2.67133	 loss_align: 0.1274 loss_distill: 2.5440 
Epoch: [92][25/196]	 loss 2.64292	 loss_align: 0.1075 loss_distill: 2.5354 
Epoch: [92][30/196]	 loss 2.67304	 loss_align: 0.0931 loss_distill: 2.5799 
Epoch: [92][35/196]	 loss 2.57323	 loss_align: 0.1082 loss_distill: 2.4650 
Epoch: [92][40/196]	 loss 2.55081	 loss_align: 0.0969 loss_distill: 2.4539 
Epoch: [92][45/196]	 loss 2.58008	 loss_align: 0.0737 loss_distill: 2.5064 
Epoch: [92][50/196]	 loss 2.88781	 loss_align: 0.1157 loss_distill: 2.7721 
Epoch: [92][55/196]	 loss 2.49675	 loss_align: 0.0989 loss_distill: 2.3979 
Epoch: [92][60/196]	 loss 2.96528	 loss_align: 0.1229 loss_distill: 2.8424 
Epoch: [92][65/196]	 loss 2.78637	 loss_align: 0.0763 loss_distill: 2.7100 
Epoch: [92][70/196]	 loss 2.64951	 loss_align: 0.1342 loss_distill: 2.5154 
Epoch: [92][75/196]	 loss 2.69395	 loss_align: 0.1079 loss_distill: 2.5861 
Epoch: [92][80/196]	 loss 2.43486	 loss_align: 0.0862 loss_distill: 2.3487 
Epoch: [92][85/196]	 loss 2.54792	 loss_align: 0.0651 loss_distill: 2.4828 
Epoch: [92][90/196]	 loss 2.85644	 loss_align: 0.0761 loss_distill: 2.7804 
Epoch: [92][95/196]	 loss 2.74436	 loss_align: 0.0971 loss_distill: 2.6472 
Epoch: [92][100/196]	 loss 2.61722	 loss_align: 0.1024 loss_distill: 2.5148 
Epoch: [92][105/196]	 loss 2.71649	 loss_align: 0.1484 loss_distill: 2.5681 
Epoch: [92][110/196]	 loss 2.60336	 loss_align: 0.1844 loss_distill: 2.4189 
Epoch: [92][115/196]	 loss 2.72527	 loss_align: 0.1218 loss_distill: 2.6035 
Epoch: [92][120/196]	 loss 2.66978	 loss_align: 0.0656 loss_distill: 2.6042 
Epoch: [92][125/196]	 loss 2.59479	 loss_align: 0.1178 loss_distill: 2.4770 
Epoch: [92][130/196]	 loss 2.54060	 loss_align: 0.1006 loss_distill: 2.4400 
Epoch: [92][135/196]	 loss 2.64622	 loss_align: 0.1327 loss_distill: 2.5135 
Epoch: [92][140/196]	 loss 2.62807	 loss_align: 0.0961 loss_distill: 2.5320 
Epoch: [92][145/196]	 loss 2.75579	 loss_align: 0.1752 loss_distill: 2.5806 
Epoch: [92][150/196]	 loss 2.66077	 loss_align: 0.0917 loss_distill: 2.5691 
Epoch: [92][155/196]	 loss 2.75695	 loss_align: 0.1024 loss_distill: 2.6545 
Epoch: [92][160/196]	 loss 2.80140	 loss_align: 0.1115 loss_distill: 2.6899 
Epoch: [92][165/196]	 loss 2.56486	 loss_align: 0.1402 loss_distill: 2.4247 
Epoch: [92][170/196]	 loss 2.47073	 loss_align: 0.0665 loss_distill: 2.4042 
Epoch: [92][175/196]	 loss 2.66451	 loss_align: 0.1249 loss_distill: 2.5396 
Epoch: [92][180/196]	 loss 2.91951	 loss_align: 0.0908 loss_distill: 2.8287 
Epoch: [92][185/196]	 loss 2.95097	 loss_align: 0.0967 loss_distill: 2.8542 
Epoch: [92][190/196]	 loss 2.74565	 loss_align: 0.1441 loss_distill: 2.6015 
Epoch: [92][195/196]	 loss -0.03918	 loss_align: 0.0359 loss_distill: -0.0751 
Train Epoch: 92 Avg Loss: 2.6782 Batch_size: 256 lr: 0.04035664 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [93][0/196]	 loss 2.39802	 loss_align: 0.1223 loss_distill: 2.2757 
Epoch: [93][5/196]	 loss 2.72035	 loss_align: 0.1316 loss_distill: 2.5888 
Epoch: [93][10/196]	 loss 2.95585	 loss_align: 0.0978 loss_distill: 2.8580 
Epoch: [93][15/196]	 loss 2.71174	 loss_align: 0.0817 loss_distill: 2.6301 
Epoch: [93][20/196]	 loss 2.48587	 loss_align: 0.1201 loss_distill: 2.3658 
Epoch: [93][25/196]	 loss 2.81959	 loss_align: 0.1157 loss_distill: 2.7039 
Epoch: [93][30/196]	 loss 2.83828	 loss_align: 0.1404 loss_distill: 2.6979 
Epoch: [93][35/196]	 loss 2.78013	 loss_align: 0.1710 loss_distill: 2.6091 
Epoch: [93][40/196]	 loss 2.62727	 loss_align: 0.0661 loss_distill: 2.5612 
Epoch: [93][45/196]	 loss 2.75526	 loss_align: 0.1699 loss_distill: 2.5853 
Epoch: [93][50/196]	 loss 2.54887	 loss_align: 0.1164 loss_distill: 2.4324 
Epoch: [93][55/196]	 loss 2.61109	 loss_align: 0.1106 loss_distill: 2.5005 
Epoch: [93][60/196]	 loss 2.62883	 loss_align: 0.0989 loss_distill: 2.5300 
Epoch: [93][65/196]	 loss 2.76934	 loss_align: 0.0833 loss_distill: 2.6860 
Epoch: [93][70/196]	 loss 2.57170	 loss_align: 0.0801 loss_distill: 2.4916 
Epoch: [93][75/196]	 loss 2.81212	 loss_align: 0.1461 loss_distill: 2.6661 
Epoch: [93][80/196]	 loss 2.93959	 loss_align: 0.0759 loss_distill: 2.8637 
Epoch: [93][85/196]	 loss 2.56756	 loss_align: 0.0801 loss_distill: 2.4874 
Epoch: [93][90/196]	 loss 2.73116	 loss_align: 0.0878 loss_distill: 2.6434 
Epoch: [93][95/196]	 loss 2.61224	 loss_align: 0.1570 loss_distill: 2.4552 
Epoch: [93][100/196]	 loss 2.32879	 loss_align: 0.0673 loss_distill: 2.2615 
Epoch: [93][105/196]	 loss 2.56281	 loss_align: 0.0915 loss_distill: 2.4713 
Epoch: [93][110/196]	 loss 2.51394	 loss_align: 0.1283 loss_distill: 2.3856 
Epoch: [93][115/196]	 loss 2.53229	 loss_align: 0.0812 loss_distill: 2.4511 
Epoch: [93][120/196]	 loss 2.76789	 loss_align: 0.1379 loss_distill: 2.6300 
Epoch: [93][125/196]	 loss 2.50825	 loss_align: 0.1416 loss_distill: 2.3666 
Epoch: [93][130/196]	 loss 2.48705	 loss_align: 0.1070 loss_distill: 2.3800 
Epoch: [93][135/196]	 loss 2.79918	 loss_align: 0.1024 loss_distill: 2.6968 
Epoch: [93][140/196]	 loss 2.52232	 loss_align: 0.0804 loss_distill: 2.4419 
Epoch: [93][145/196]	 loss 2.52178	 loss_align: 0.1178 loss_distill: 2.4040 
Epoch: [93][150/196]	 loss 2.59366	 loss_align: 0.0988 loss_distill: 2.4949 
Epoch: [93][155/196]	 loss 2.72997	 loss_align: 0.0880 loss_distill: 2.6420 
Epoch: [93][160/196]	 loss 2.71598	 loss_align: 0.0975 loss_distill: 2.6184 
Epoch: [93][165/196]	 loss 2.67501	 loss_align: 0.0683 loss_distill: 2.6067 
Epoch: [93][170/196]	 loss 2.91300	 loss_align: 0.1141 loss_distill: 2.7989 
Epoch: [93][175/196]	 loss 2.70383	 loss_align: 0.0838 loss_distill: 2.6200 
Epoch: [93][180/196]	 loss 2.88927	 loss_align: 0.1291 loss_distill: 2.7602 
Epoch: [93][185/196]	 loss 2.71285	 loss_align: 0.1024 loss_distill: 2.6105 
Epoch: [93][190/196]	 loss 2.72221	 loss_align: 0.0816 loss_distill: 2.6406 
Epoch: [93][195/196]	 loss 0.38177	 loss_align: 0.0370 loss_distill: 0.3447 
Train Epoch: 93 Avg Loss: 2.6571 Batch_size: 256 lr: 0.04270934 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [94][0/196]	 loss 2.70252	 loss_align: 0.1140 loss_distill: 2.5885 
Epoch: [94][5/196]	 loss 2.71360	 loss_align: 0.0875 loss_distill: 2.6261 
Epoch: [94][10/196]	 loss 2.66441	 loss_align: 0.0888 loss_distill: 2.5756 
Epoch: [94][15/196]	 loss 2.67649	 loss_align: 0.0961 loss_distill: 2.5804 
Epoch: [94][20/196]	 loss 2.69584	 loss_align: 0.1220 loss_distill: 2.5739 
Epoch: [94][25/196]	 loss 2.41900	 loss_align: 0.0999 loss_distill: 2.3191 
Epoch: [94][30/196]	 loss 2.63465	 loss_align: 0.0995 loss_distill: 2.5351 
Epoch: [94][35/196]	 loss 2.37027	 loss_align: 0.0985 loss_distill: 2.2717 
Epoch: [94][40/196]	 loss 2.63162	 loss_align: 0.1746 loss_distill: 2.4570 
Epoch: [94][45/196]	 loss 2.59821	 loss_align: 0.1232 loss_distill: 2.4751 
Epoch: [94][50/196]	 loss 2.52730	 loss_align: 0.1071 loss_distill: 2.4202 
Epoch: [94][55/196]	 loss 2.45553	 loss_align: 0.0882 loss_distill: 2.3673 
Epoch: [94][60/196]	 loss 2.78188	 loss_align: 0.1631 loss_distill: 2.6188 
Epoch: [94][65/196]	 loss 2.64182	 loss_align: 0.1517 loss_distill: 2.4902 
